206	346.5468	87.2807	190.5943	244.0267	10.7167	102.3525
207	346.4772	87.137	190.3525	241.1587	10.3918	104.6924
208	346.2936	86.8658	190.2021	238.9819	10.7551	106.5323
209	346.1983	86.5631	190.037	238.0149	10.8806	106.9788
210	346.0966	86.345	189.9515	237.9871	10.8858	106.985
211	345.8617	86.1962	190.0054	237.8653	10.9321	106.915
212	345.2542	86.137	190.2682	238.183	11.0483	106.4395
213	344.8772	85.7186	190.3123	238.3073	11.0582	106.2789
214	344.4634	84.959	190.0791	238.4101	11.0628	106.1301
215	344.1121	84.3506	189.8935	238.4669	11.0713	106.0502
216	344.0107	84.0409	189.8355	197.6677	31.7044	154.0735
217	343.933	83.964	189.895	197.6647	31.7041	154.0779
218	343.8673	83.9734	190.0143	197.6266	31.6615	154.1244
219	343.8691	83.9335	189.9915	197.4941	31.6622	154.2392
220	343.8297	83.937	189.8912	197.3718	31.7105	154.3765
221	343.8429	83.9358	189.852	197.4674	31.7381	154.2837
222	343.8412	83.9031	189.8635	197.6311	31.7755	154.0938
223	343.8282	83.8702	189.9052	197.5702	31.8272	154.1542
224	343.9481	83.1813	190.0808	197.4338	31.9095	154.2966
225	343.95	83.156	190.1053	197.2674	32.122	154.466
226	343.9505	83.1251	190.1342	197.2593	32.1328	154.4743
227	343.9533	83.0601	190.1825	197.2585	32.1325	154.4751
228	343.9555	83.0082	190.2185	70.7966	23.0746	302.5477
229	343.9564	82.98	190.2371	70.8222	23.0734	302.5208
230	75.2302	23.8695	117.8288	71.0037	23.1263	302.3737
231	75.2294	23.8692	117.83	70.8821	23.2	302.5464
232	75.2298	23.8693	117.828	70.8386	23.2106	302.4025
233	75.2335	23.8705	117.8204	70.5238	23.1819	302.7322
234	75.2455	23.8738	117.806	70.2694	23.0081	303.0677
235	75.1253	23.8563	117.8909	70.4454	23.0158	302.9464
236	74.9677	23.8278	118.0225	69.9105	22.8638	303.5565
237	74.8894	23.8241	118.0777	70.0059	22.886	303.4915
238	74.8798	23.8616	118.0404	69.7842	22.9705	303.7332
239	74.8351	23.9107	118.0121	69.9253	22.9922	303.7094
240	74.7019	23.9072	118.078	69.9338	22.893	303.7965
241	74.6901	23.8574	118.0777	69.9419	22.8441	303.8266
242	74.6752	23.8448	118.0863	69.9453	22.8349	303.8314
243	74.3457	24.0323	118.3923	69.9587	22.8204	303.8344
244	73.8544	24.5012	118.9207	193.7785	7.4579	139.6559
245	73.8824	24.4871	118.8878	193.8058	7.4592	139.6271
246	74.2164	23.995	118.504	193.9827	7.4649	139.4404
247	74.1168	24.3252	118.8147	196.4492	7.5371	136.8765
248	74.1336	24.3233	118.8162	198.3839	7.762	134.8917
249	74.1453	24.315	118.8099	197.5382	7.8961	135.7107
250	342.5177	84.2112	189.8684	196.3803	7.8638	136.8015
251	342.5202	84.2063	189.8769	196.3185	7.862	136.8599
252	342.5205	84.1973	189.8918	196.2935	7.8612	136.8834
253	342.5867	83.9391	190.3261	226.1126	13.1855	116.2931
254	342.9897	83.8137	190.5446	226.3052	13.0531	116.1055
255	342.9826	83.829	190.496	3.9392	29.9393	336.5942
256	342.9207	83.8193	190.448	3.9494	29.9366	336.5899
257	342.8546	83.8212	190.4412	4.0462	29.9143	336.546
258	342.8169	83.878	190.4399	4.0787	29.9164	336.5248
259	342.8287	83.9561	190.4166	6.6385	30.5979	334.5325
260	343.0528	84.0088	190.2679	6.6551	30.6028	334.5195
261	343.0317	83.9512	190.3319	43.2227	38.7647	306.7656
262	343.0441	83.9233	190.3411	43.2258	38.7323	306.7741
263	343.0642	83.9085	190.3378	43.2333	38.6531	306.7978
264	343.0928	83.9001	190.3279	43.2355	38.6273	306.8062
265	343.1225	83.8947	190.3156	162.0214	48.7146	213.4958
266	343.1359	83.8921	190.3101	162.0186	48.713	213.4946
267	15.1135	77.6197	177.6391	161.9912	48.6953	213.4824
268	15.1358	77.6027	177.6168	162.1135	48.6455	213.4946
269	15.2622	77.5054	177.4886	162.1851	48.6445	213.4925
270	15.5781	77.2718	177.1702	162.2839	48.6643	213.4774
271	15.5878	77.2694	177.1596	162.2488	48.6896	213.5878
272	15.4014	77.4618	177.3348	162.1462	48.7811	213.6211
273	28.8919	52.405	146.4462	162.0788	48.7014	213.5667
274	28.8907	52.405	146.445	162.0718	48.685	213.5612
275	28.8889	52.4048	146.4425	162.049	48.552	213.5449
276	28.8713	51.2522	145.3604	162.1822	48.5065	213.4722
277	28.8947	51.2378	145.3418	162.3669	48.5263	213.3828
278	29.0453	51.2042	145.298	162.3574	48.5804	213.4585
279	29.1386	51.1456	145.2475	162.2332	48.6186	213.5553
280	29.1173	51.1111	145.2389	162.0647	48.6815	213.4599
281	29.0735	51.116	145.2625	162.0276	48.6748	213.43
282	29.0847	51.1399	145.2835	162.09	48.554	213.5359
283	29.1461	51.1299	145.2877	162.0719	48.641	213.5161
284	29.0904	51.1312	145.3176	162.158	48.7178	213.4656
285	28.9541	51.1527	145.3618	162.2434	48.5279	213.3385
286	28.4605	51.0445	145.3068	161.7703	48.5299	213.6378
287	26.8642	50.5272	144.6609	161.9534	48.4802	213.5316
288	24.8001	49.7495	143.6661	162.0917	48.5571	213.5122
289	24.0484	49.4576	143.3071	162.128	48.5955	213.4258
290	24.0025	49.4321	143.3564	162.1245	48.5998	213.4127
291	23.924	49.4251	143.4077	162.0457	48.5982	213.3808
292	23.8557	49.4501	143.4444	162.0698	48.5577	213.1
293	23.8138	49.4704	143.4387	162.0929	48.5688	213.0847
294	23.7662	49.5141	143.4701	25.2338	42.1448	326.4746
295	26.8241	27.7844	128.2361	25.2321	42.1387	326.4745
296	26.7574	27.7288	128.2734	25.0549	41.517	326.4565
297	25.7572	26.6828	128.5586	24.9599	41.4292	326.7525
298	25.7431	26.6752	128.6194	25.001	41.4415	326.6466
299	25.7046	26.6868	128.6743	24.894	41.2855	326.5247
300	25.5777	26.6507	128.7703	24.8258	41.2232	326.544
301	25.5128	26.602	128.8372	24.7618	41.2851	326.6586
302	25.5203	26.5752	128.841	24.7591	41.2905	326.6795
303	25.7854	26.7592	128.7683	24.9018	41.2974	326.5836
304	25.6715	26.7341	128.8435	25.0383	41.2944	326.454
305	25.6425	26.7247	128.8609	25.2864	41.2052	326.2493
306	352.1963	41.0892	169.0811	351.2565	43.1758	348.1825
307	352.1895	41.1251	169.1098	351.2532	43.1922	348.1825
308	352.1586	41.1373	169.1667	351.2462	43.2265	348.183
309	352.0819	41.1056	169.2711	35.5645	35.6339	299.2445
310	352.0481	41.0784	169.3374	35.5526	35.6374	299.2528
311	352.0756	41.0939	169.3351	35.4834	35.6319	299.2919
312	352.0917	41.1072	169.3351	34.5867	35.6891	299.8839
313	352.0783	41.0954	169.3628	34.426	35.6527	300.0657
314	351.043	40.7369	171.1353	33.9136	35.8411	300.4296
315	358.4964	66.2935	194.9056	33.7102	35.7063	300.3325
316	358.4707	66.2893	194.9024	34.0335	35.87	300.3168
317	359.9031	66.5485	194.5992	34.017	35.8407	300.3899
318	359.9542	66.5715	194.5334	33.9493	35.6922	300.3396
319	359.9153	66.608	194.5254	33.7205	35.7118	300.5919
320	359.819	66.6607	194.57	33.6952	35.7404	300.6342
321	359.4293	66.6555	194.6092	33.3142	35.8104	300.8881
322	359.4223	66.6604	194.6137	33.1404	35.754	301.0531
323	352.1977	46.9328	172.7463	33.1275	35.7424	301.0575
324	352.1771	46.9315	172.7493	33.1601	35.6618	300.9319
325	352.3138	46.5805	172.3888	33.4208	35.4916	300.396
326	352.2549	46.5627	172.4349	33.6778	35.4471	300.1921
327	352.138	46.5942	172.5264	33.4895	35.5661	300.6407
328	352.0926	46.6741	172.5422	32.9904	35.6098	301.2089
329	352.1425	46.8175	172.5186	33.0009	35.5786	301.2351
330	352.1082	46.9773	172.6617	116.4478	24.6441	274.1433
331	352.1302	47.0381	172.7448	116.4499	24.64	274.1483
332	352.0783	47.0293	172.853	116.4767	24.5915	274.2108
333	351.9197	47.0685	173.0439	116.5895	24.7751	274.0963
334	351.8816	47.2044	173.1468	116.4585	24.8185	274.2489
335	351.8119	47.369	173.2284	116.4343	24.7714	274.1069
336	351.8147	47.4908	173.2528	116.2063	24.8857	274.2815
337	351.7304	47.7708	173.3157	116.1802	24.9076	274.3222
338	350.4836	49.2023	173.5569	115.6607	24.6859	274.8737
339	350.5498	49.2296	173.6427	115.6312	24.673	274.9045
340	350.5524	49.2091	173.6828	115.5537	24.6336	274.9812
341	350.5337	49.1969	173.7202	115.5445	24.629	274.9902
342	350.4955	49.1944	173.7667	36.727	42.5552	302.7295
343	350.4413	49.206	173.816	36.7568	42.5276	302.7072
344	350.3631	49.2376	173.8698	36.7707	42.5218	302.6897
345	350.2318	49.3072	173.9387	164.1696	44.0376	184.7717
346	337.5153	52.5161	180.6805	164.1738	44.0412	184.7762
347	337.5066	52.5147	180.6902	164.238	44.0302	184.7967
348	337.4909	52.511	180.7112	163.6875	44.0161	185.3872
349	337.495	52.4992	180.7381	162.9223	44.0473	186.0083
350	337.6462	52.432	180.8093	162.8831	44.1483	185.986
351	338.2354	52.1349	180.7662	163.1353	44.2285	185.9347
352	338.4305	51.7739	180.7342	163.3256	44.0644	186.0347
353	338.3843	51.7911	180.7374	163.2757	44.031	186.0069
354	338.1144	52.1108	180.7984	163.0124	44.3063	185.9564
355	338.0276	52.1878	180.8271	163.01	44.3132	185.9466
356	338.0142	52.1804	180.8258	163.0392	44.3095	185.8975
357	338.0074	52.1775	180.8253	268.8873	27.2738	130.0779
358	36.899	40.9345	125.3027	268.8777	27.2739	130.0817
359	36.8926	40.9476	125.3144	268.8613	27.2562	130.0717
360	36.8714	40.9991	125.3563	268.8469	27.2212	130.0524
361	37.3376	39.7487	124.4474	268.7368	27.1024	130.0592
362	37.408	39.6843	124.3697	268.6877	27.1146	130.1225
363	37.4479	39.6923	124.2959	268.8236	27.1443	130.13
364	37.525	39.7796	124.2115	269.2467	27.0145	130.0531
365	37.5428	39.8729	124.1843	269.1473	26.9747	129.9019
366	37.3832	39.9159	124.1131	269.1831	27.0185	129.8085
367	37.3384	40.3977	124.3626	269.2072	27.0492	129.7695
368	37.2777	41.2145	124.6325	269.0796	27.0264	129.8471
369	37.2778	41.2095	124.6402	268.8597	27.0238	130.0567
370	269.1648	25.6508	220.9045	268.8823	27.0409	130.0679
371	269.157	25.6349	220.9149	268.9084	27.0404	130.0505
372	269.122	25.6322	220.954	269.2811	26.9912	129.7228
373	269.1447	25.666	220.9631	269.3828	26.9688	129.6674
374	269.2777	25.7291	220.8847	269.275	27.0071	129.7376
375	269.3212	25.7634	220.8218	269.2011	27.0403	129.7044
376	269.2823	25.7635	220.8113	269.1886	27.0549	129.7682
377	269.2507	25.7355	220.8242	269.2467	27.1053	129.8768
378	269.1886	25.7331	220.8732	269.3795	27.1135	129.8078
379	269.1433	25.7675	220.9214	269.4634	27.1025	129.7062
380	269.4482	25.9662	220.65	269.4632	26.9258	129.5205
381	269.2365	25.8874	220.8721	269.5235	26.8331	129.4321
382	269.0835	25.8245	221.0406	269.5573	26.8346	129.3548
383	268.9915	25.7879	221.1428	120.5191	39.9273	274.4273
384	268.884	25.7517	221.2677	120.403	39.9225	274.5694
385	268.7735	25.7157	221.3972	120.5326	39.7688	274.4572
386	268.7054	25.6934	221.4944	120.4621	39.7909	274.5303
387	268.7087	25.6934	221.4834	120.4467	39.7865	274.5509
388	346.7064	56.655	180.7784	120.3651	39.6764	274.7249
389	307.1798	50.4054	175.9238	120.3441	39.6626	274.7681
390	307.2169	50.4289	175.9507	120.4468	39.6677	274.6121
391	306.8687	50.2597	176.1215	120.4487	39.6533	274.5825
392	306.8439	50.2948	176.1917	120.379	39.6108	274.6764
393	306.8495	50.3271	176.2038	120.3249	39.621	274.7042
394	306.8704	50.3637	176.2009	120.3457	39.6606	274.6924
395	306.9264	50.4127	176.1387	120.364	39.6634	274.6915
396	307	50.4335	176.073	120.3862	39.6873	274.7138
397	306.985	50.4496	176.0844	120.4209	39.7428	274.7387
398	306.8707	50.4767	176.157	120.4005	39.7565	274.7429
399	306.8526	50.4679	176.1728	120.4076	39.7076	274.6988
400	306.905	50.4403	176.1179	120.4743	39.6513	274.5986
401	306.9215	50.4406	176.068	120.4131	39.7019	274.5176
402	306.8952	50.4367	176.0833	120.4358	39.6877	274.2636
403	306.8962	50.4644	176.0889	120.4365	39.6869	274.2511
404	345.9319	44.0812	179.8742	165.7642	44.8893	180.6088
405	345.9231	44.091	179.8616	165.7583	44.8561	180.6054
406	345.8808	44.1046	179.8787	165.7373	44.8356	180.611
407	345.9001	44.0954	179.8812	165.7638	44.8257	180.566
