epoch,dice_coef,iou,iou_thresholded,loss,val_dice_coef,val_iou,val_iou_thresholded,val_loss
67,0.4831463396549225,0.35695385932922363,0.3572161793708801,0.5168536901473999,0.36023035645484924,0.21971073746681213,0.21940986812114716,0.6397696733474731
68,0.5115103125572205,0.36941853165626526,0.37005615234375,0.48848971724510193,0.3665344715118408,0.22441774606704712,0.2246665209531784,0.6334655284881592
69,0.4504464566707611,0.3184453845024109,0.31851816177368164,0.5495535135269165,0.36504578590393066,0.2233029454946518,0.2223929613828659,0.6349542140960693
70,0.4235371947288513,0.288146436214447,0.2884739339351654,0.5764628052711487,0.3446442484855652,0.20822715759277344,0.2065468281507492,0.6553557515144348
71,0.401533842086792,0.2972865700721741,0.2974761128425598,0.598466157913208,0.33295273780822754,0.19975395500659943,0.1992168426513672,0.6670472621917725
72,0.5952279567718506,0.4375256597995758,0.4381459355354309,0.4047720432281494,0.3325807452201843,0.19948634505271912,0.19985999166965485,0.6674192547798157
73,0.5421733260154724,0.3933706283569336,0.39427900314331055,0.4578266143798828,0.3246912956237793,0.1938379853963852,0.19262008368968964,0.6753087043762207
74,0.4695063531398773,0.3250800371170044,0.3252379596233368,0.5304936170578003,0.31859830021858215,0.18951207399368286,0.18784993886947632,0.6814017295837402
75,0.4967331886291504,0.3520130217075348,0.35274362564086914,0.5032668113708496,0.3511650860309601,0.21300505101680756,0.21262967586517334,0.6488349437713623
76,0.4128941595554352,0.277721107006073,0.27792710065841675,0.5871058702468872,0.361840158700943,0.22090905904769897,0.22051069140434265,0.6381598711013794
77,0.5369089841842651,0.3899063467979431,0.3900342881679535,0.4630909860134125,0.35342371463775635,0.21466882526874542,0.2146582305431366,0.6465762853622437
78,0.5313668251037598,0.37627291679382324,0.3771936893463135,0.46863311529159546,0.37131625413894653,0.22801224887371063,0.2276643067598343,0.6286837458610535
79,0.5128000378608704,0.3621913492679596,0.3627689480781555,0.48719996213912964,0.376350998878479,0.23181992769241333,0.23154385387897491,0.623649001121521
80,0.5378811955451965,0.3906193971633911,0.390937864780426,0.46211886405944824,0.3729912042617798,0.22927641868591309,0.22934502363204956,0.6270087957382202
81,0.462872177362442,0.315980464220047,0.31685519218444824,0.5371278524398804,0.36860454082489014,0.22597116231918335,0.22564280033111572,0.6313954591751099
82,0.560944139957428,0.41317319869995117,0.4136592447757721,0.43905583024024963,0.37367528676986694,0.2297934740781784,0.22935524582862854,0.6263247132301331
83,0.541878342628479,0.3977150321006775,0.398681104183197,0.4581215977668762,0.33752700686454773,0.20305490493774414,0.20274528861045837,0.6624729633331299
84,0.5217759609222412,0.38281911611557007,0.38388118147850037,0.4782240390777588,0.31503406167030334,0.18699610233306885,0.18610526621341705,0.684965968132019
85,0.43641772866249084,0.30319082736968994,0.3034608066082001,0.5635823011398315,0.32414162158966064,0.19344648718833923,0.1926579773426056,0.6758583784103394
86,0.5561795830726624,0.403930127620697,0.4047907888889313,0.44382041692733765,0.32156386971473694,0.19161370396614075,0.19087660312652588,0.6784361600875854
87,0.4796988070011139,0.35021576285362244,0.3507019579410553,0.5203011631965637,0.31552842259407043,0.18734441697597504,0.18659751117229462,0.684471607208252
88,0.4580928385257721,0.3390759825706482,0.33925381302833557,0.5419071912765503,0.29815489053726196,0.1752239614725113,0.1726144552230835,0.701845109462738
89,0.5424844026565552,0.39725303649902344,0.397551953792572,0.45751556754112244,0.30395761132240295,0.1792445331811905,0.1779756098985672,0.6960424184799194
90,0.5122156143188477,0.3627732992172241,0.3637342154979706,0.48778438568115234,0.3037661612033844,0.17911145091056824,0.17745214700698853,0.696233868598938
91,0.4623034596443176,0.31305795907974243,0.3136972188949585,0.5376965999603271,0.30140605568885803,0.1774732619524002,0.1757316291332245,0.6985939741134644
92,0.5439417958259583,0.40300554037094116,0.40330037474632263,0.45605820417404175,0.3123733103275299,0.1851247400045395,0.183659166097641,0.6876267194747925
93,0.5322766304016113,0.3896673023700714,0.390371710062027,0.46772336959838867,0.3101615607738495,0.18357370793819427,0.18262211978435516,0.6898384094238281
94,0.4461515545845032,0.3288101553916931,0.32902979850769043,0.5538484454154968,0.3347724974155426,0.20106501877307892,0.2016936093568802,0.6652275323867798
95,0.4627338945865631,0.32655230164527893,0.3274970054626465,0.5372661352157593,0.3070332705974579,0.181386798620224,0.17996211349964142,0.6929666996002197
96,0.5352045893669128,0.3891713321208954,0.38971179723739624,0.46479544043540955,0.31385913491249084,0.18616899847984314,0.1849128007888794,0.6861408948898315
97,0.4545842707157135,0.3178090751171112,0.31820058822631836,0.5454157590866089,0.3171124756336212,0.18846192955970764,0.1876882165670395,0.6828875541687012
98,0.47074800729751587,0.3345988392829895,0.33510953187942505,0.5292520523071289,0.3254813551902771,0.19440117478370667,0.192721426486969,0.6745186448097229
99,0.46418747305870056,0.3227621614933014,0.3228984475135803,0.535812497138977,0.32748132944107056,0.19582930207252502,0.19493477046489716,0.6725186705589294
100,0.5432872772216797,0.39440807700157166,0.3953486382961273,0.4567127227783203,0.3417801856994629,0.20614032447338104,0.20641115307807922,0.6582198143005371
101,0.5097428560256958,0.37039464712142944,0.3710079789161682,0.4902571737766266,0.3581746220588684,0.2181835174560547,0.21790316700935364,0.6418253779411316
102,0.418802410364151,0.31200888752937317,0.3124794661998749,0.5811976194381714,0.3426579236984253,0.20677903294563293,0.20679570734500885,0.6573420763015747
103,0.5290573835372925,0.3872930109500885,0.38765767216682434,0.47094249725341797,0.33716198801994324,0.20279066264629364,0.2018795609474182,0.6628379821777344
104,0.4950595498085022,0.35639283061027527,0.356376588344574,0.504940390586853,0.3268192708492279,0.19535620510578156,0.1950111836194992,0.6731806993484497
105,0.5115728378295898,0.37763717770576477,0.37856531143188477,0.48842716217041016,0.32576984167099,0.1946069747209549,0.1941455900669098,0.67423015832901
106,0.4617929458618164,0.33092907071113586,0.3309316635131836,0.5382070541381836,0.3110707998275757,0.18421073257923126,0.18296265602111816,0.6889292001724243
107,0.4180920720100403,0.29796773195266724,0.29868826270103455,0.5819079279899597,0.29188859462738037,0.1709127426147461,0.16771532595157623,0.7081114053726196
108,0.45513492822647095,0.330779492855072,0.3316269516944885,0.544865071773529,0.3194543421268463,0.19011780619621277,0.18831394612789154,0.6805456876754761
109,0.5043334364891052,0.3662630617618561,0.3668118119239807,0.4956665635108948,0.3304867744445801,0.1979818046092987,0.1965390294790268,0.6695132255554199
110,0.509712815284729,0.37487027049064636,0.37591493129730225,0.4902871549129486,0.3453298807144165,0.20872755348682404,0.2087789922952652,0.6546701192855835
111,0.5059885382652283,0.36757132411003113,0.3681749403476715,0.49401146173477173,0.3322555720806122,0.19925230741500854,0.1983591765165329,0.6677443981170654
112,0.41106757521629333,0.28452178835868835,0.2852150797843933,0.5889323949813843,0.3523956835269928,0.21391086280345917,0.21330560743808746,0.6476043462753296
113,0.4931417405605316,0.36211684346199036,0.36241596937179565,0.5068583488464355,0.3570823669433594,0.2173735499382019,0.21599334478378296,0.6429176330566406
114,0.45135411620140076,0.3184605836868286,0.3191205859184265,0.5486458539962769,0.3440597951412201,0.2078004628419876,0.20612485706806183,0.6559401750564575
115,0.5691545605659485,0.4229537844657898,0.4238080382347107,0.4308454394340515,0.3423630893230438,0.2065642774105072,0.20548895001411438,0.6576368808746338
116,0.4517976641654968,0.309759259223938,0.30998748540878296,0.5482023358345032,0.3279135227203369,0.19613821804523468,0.19420914351940155,0.6720864772796631
117,0.45152387022972107,0.3172485828399658,0.3178711533546448,0.5484760999679565,0.32143712043762207,0.1915234923362732,0.18984347581863403,0.6785628795623779
118,0.6132959127426147,0.47152718901634216,0.4722592830657959,0.38670405745506287,0.3257269859313965,0.19457626342773438,0.1932205706834793,0.6742730140686035
119,0.5111384987831116,0.3612046539783478,0.3615318536758423,0.4888615012168884,0.35320472717285156,0.21450725197792053,0.21376535296440125,0.6467952728271484
120,0.5224724411964417,0.3797838091850281,0.379888653755188,0.47752755880355835,0.3502698242664337,0.21234673261642456,0.21076731383800507,0.6497302055358887
121,0.4711915850639343,0.3385266661643982,0.3388749361038208,0.5288084149360657,0.35694098472595215,0.21726885437965393,0.21714365482330322,0.6430590152740479
122,0.5240119695663452,0.378246933221817,0.37884649634361267,0.4759880006313324,0.37209218740463257,0.22859743237495422,0.22722868621349335,0.6279078125953674
123,0.417856365442276,0.2906619608402252,0.29073289036750793,0.5821436643600464,0.37426936626434326,0.2302427440881729,0.22918544709682465,0.6257306337356567
124,0.46057623624801636,0.3179481625556946,0.31814199686050415,0.5394237637519836,0.3738613724708557,0.22993402183055878,0.22970543801784515,0.6261386275291443
125,0.41334646940231323,0.2932881712913513,0.2934896647930145,0.5866534113883972,0.34350281953811646,0.20739440619945526,0.20686545968055725,0.6564971804618835
126,0.41133007407188416,0.28109675645828247,0.28177398443222046,0.5886698961257935,0.34031426906585693,0.20507492125034332,0.20357786118984222,0.6596857309341431
127,0.6061191558837891,0.4538149833679199,0.45411333441734314,0.39388084411621094,0.35760197043418884,0.2177586853504181,0.21750590205192566,0.6423979997634888
128,0.46585941314697266,0.3207610249519348,0.3217043876647949,0.5341405868530273,0.3520858883857727,0.213682621717453,0.2122364342212677,0.6479141116142273
129,0.37735360860824585,0.26585572957992554,0.2658136487007141,0.6226464509963989,0.34488555788993835,0.20840291678905487,0.20744167268276215,0.6551144123077393
130,0.4956086277961731,0.34988802671432495,0.34997880458831787,0.5043913722038269,0.3483450412750244,0.21093390882015228,0.20957255363464355,0.6516549587249756
131,0.5777645707130432,0.4313652515411377,0.4323597848415375,0.4222354292869568,0.3593433201313019,0.21905109286308289,0.2181805521249771,0.6406567096710205
132,0.451238214969635,0.3344132900238037,0.33494001626968384,0.548761785030365,0.38091596961021423,0.23529259860515594,0.23454494774341583,0.6190840005874634
133,0.5114838480949402,0.3628225028514862,0.3635828495025635,0.4885161519050598,0.38874146342277527,0.24129171669483185,0.2405080646276474,0.6112585067749023
134,0.4721451699733734,0.3318955898284912,0.33235692977905273,0.5278548002243042,0.399417519569397,0.24957077205181122,0.24862825870513916,0.600582480430603
135,0.5290979146957397,0.3839868903160095,0.38507792353630066,0.47090214490890503,0.38533779978752136,0.23867538571357727,0.23829904198646545,0.6146621704101562
136,0.4675982594490051,0.3213405907154083,0.32175537943840027,0.5324017405509949,0.38048434257507324,0.23496346175670624,0.23468895256519318,0.6195156574249268
137,0.4507645070552826,0.3295551538467407,0.3296087384223938,0.549235463142395,0.3752410411834717,0.23097831010818481,0.2308010756969452,0.6247589588165283
138,0.5051110982894897,0.3610849976539612,0.3616165518760681,0.49488887190818787,0.38805246353149414,0.2407611459493637,0.24042552709579468,0.6119475364685059
139,0.4704698622226715,0.3303685486316681,0.33139678835868835,0.5295301675796509,0.36545735597610474,0.22361059486865997,0.2224830836057663,0.6345426440238953
140,0.5082409381866455,0.37345337867736816,0.3739165663719177,0.4917590022087097,0.3910486102104187,0.24307164549827576,0.2422385960817337,0.6089513897895813
141,0.5619776844978333,0.41522496938705444,0.41555866599082947,0.43802231550216675,0.39498546719551086,0.24612051248550415,0.24551022052764893,0.6050145626068115
142,0.4750281274318695,0.3498178720474243,0.3504340648651123,0.5249718427658081,0.41038650274276733,0.25819283723831177,0.2573796212673187,0.5896134972572327
143,0.49575281143188477,0.3579503893852234,0.35875335335731506,0.5042471885681152,0.40156617760658264,0.25125041604042053,0.25053179264068604,0.5984338521957397
144,0.5392327308654785,0.3927997350692749,0.39355313777923584,0.4607672691345215,0.36731743812561035,0.225004643201828,0.22433854639530182,0.6326825618743896
145,0.48489099740982056,0.3418983817100525,0.34182313084602356,0.5151090621948242,0.35500645637512207,0.21583740413188934,0.21632879972457886,0.6449935436248779
146,0.4936341643333435,0.34337934851646423,0.3434528708457947,0.5063657760620117,0.3464117646217346,0.20951837301254272,0.21030311286449432,0.6535882353782654
147,0.5678063631057739,0.41465145349502563,0.41553205251693726,0.43219366669654846,0.362775057554245,0.22160619497299194,0.22081799805164337,0.6372249126434326
148,0.41309982538223267,0.2978343665599823,0.2983265817165375,0.5869001150131226,0.3484611213207245,0.2110190987586975,0.2112051099538803,0.6515388488769531
149,0.4116939902305603,0.2899755835533142,0.2899078130722046,0.5883060097694397,0.345516562461853,0.20886382460594177,0.20767635107040405,0.654483437538147
150,0.5026883482933044,0.3738532066345215,0.3742867112159729,0.4973115921020508,0.3615473210811615,0.22069063782691956,0.22174032032489777,0.6384526491165161
151,0.4816816747188568,0.3455577492713928,0.3460470736026764,0.5183182954788208,0.35876789689064026,0.21862353384494781,0.21916109323501587,0.6412321329116821
152,0.45122137665748596,0.3211807608604431,0.3215429484844208,0.5487786531448364,0.33541008830070496,0.20152470469474792,0.1996677964925766,0.6645898818969727
153,0.4849519729614258,0.35040849447250366,0.35076412558555603,0.5150481462478638,0.3416074216365814,0.20601454377174377,0.20597822964191437,0.6583925485610962
154,0.5084088444709778,0.375640332698822,0.37624412775039673,0.4915911555290222,0.36700576543807983,0.22477076947689056,0.2246841937303543,0.6329942345619202
155,0.4654451906681061,0.33155885338783264,0.33185192942619324,0.5345548391342163,0.36209750175476074,0.2211007922887802,0.22128425538539886,0.6379024982452393
156,0.48506394028663635,0.34994542598724365,0.35031038522720337,0.514936089515686,0.33356785774230957,0.20019663870334625,0.19883163273334503,0.6664321422576904
157,0.37789812684059143,0.28379759192466736,0.2844662070274353,0.622101902961731,0.34202447533607483,0.20631787180900574,0.20614126324653625,0.6579755544662476
158,0.517257809638977,0.37580907344818115,0.37659603357315063,0.48274216055870056,0.3499557077884674,0.21211591362953186,0.21150381863117218,0.650044322013855
159,0.40943726897239685,0.2786048352718353,0.2786157727241516,0.5905627608299255,0.3557925820350647,0.2164185792207718,0.2167174071073532,0.6442074179649353
160,0.570435106754303,0.41495442390441895,0.4157753884792328,0.429564893245697,0.36595726013183594,0.22398504614830017,0.22338581085205078,0.6340427398681641
161,0.43254342675209045,0.32569003105163574,0.32653194665908813,0.5674566030502319,0.37104466557502747,0.22780732810497284,0.2282916009426117,0.6289553642272949
162,0.47978177666664124,0.3373490869998932,0.3377290964126587,0.5202182531356812,0.3637082576751709,0.22230269014835358,0.2227047085762024,0.6362917423248291
163,0.5315942764282227,0.38155290484428406,0.3817328214645386,0.46840572357177734,0.37466734647750854,0.2305438369512558,0.23090194165706635,0.6253326535224915
164,0.4617094099521637,0.3231293559074402,0.32408407330513,0.5382906198501587,0.36098283529281616,0.22027036547660828,0.22046318650245667,0.6390171647071838
165,0.5403906106948853,0.3920503854751587,0.39267992973327637,0.45960941910743713,0.3663015365600586,0.2242429256439209,0.22407586872577667,0.6336984634399414
166,0.508452296257019,0.3635631203651428,0.3639175593852997,0.49154767394065857,0.3476157486438751,0.2103995978832245,0.20951057970523834,0.6523842811584473
167,0.3714635968208313,0.2559637129306793,0.2564617991447449,0.6285364627838135,0.33272722363471985,0.19959136843681335,0.19792674481868744,0.6672728061676025
168,0.4695571959018707,0.3163786828517914,0.3176622986793518,0.5304428339004517,0.3479021489620209,0.21060927212238312,0.21012990176677704,0.6520978212356567
169,0.5051893591880798,0.36614668369293213,0.367279589176178,0.49481064081192017,0.33235982060432434,0.19932720065116882,0.19723975658416748,0.667640209197998
170,0.4939161241054535,0.35535112023353577,0.35561126470565796,0.5060838460922241,0.3281858563423157,0.19633306562900543,0.19454659521579742,0.6718141436576843
171,0.5126088857650757,0.3670002818107605,0.367663711309433,0.4873911440372467,0.3503006100654602,0.21236926317214966,0.21266593039035797,0.6496993899345398
172,0.48784002661705017,0.3592398762702942,0.35971999168395996,0.5121598839759827,0.36248356103897095,0.22138860821723938,0.22140935063362122,0.637516438961029
173,0.5772560238838196,0.42635440826416016,0.4265468716621399,0.4227439761161804,0.37458646297454834,0.23048263788223267,0.22910474240779877,0.6254135370254517
174,0.5199133157730103,0.36616992950439453,0.3663507103919983,0.48008671402931213,0.3869403302669525,0.23990590870380402,0.2398233711719513,0.6130596399307251
175,0.501793384552002,0.3609357476234436,0.36175575852394104,0.49820661544799805,0.3667818307876587,0.22460289299488068,0.2248271107673645,0.6332181692123413
176,0.41060805320739746,0.2870609760284424,0.2876017093658447,0.5893919467926025,0.35190537571907043,0.21354976296424866,0.21306246519088745,0.648094654083252
177,0.554174542427063,0.40533098578453064,0.40568605065345764,0.4458254873752594,0.36464351415634155,0.2230018675327301,0.22231478989124298,0.6353564858436584
178,0.4305846095085144,0.302808940410614,0.3034515976905823,0.5694153308868408,0.35221782326698303,0.21377992630004883,0.21327310800552368,0.6477822065353394
179,0.4600810110569,0.3288142681121826,0.32964491844177246,0.5399190187454224,0.328784316778183,0.19676151871681213,0.19564005732536316,0.6712156534194946
180,0.5355865955352783,0.3882473111152649,0.3887555003166199,0.46441346406936646,0.3469868302345276,0.20993907749652863,0.20984311401844025,0.6530131697654724
181,0.39483585953712463,0.2887234389781952,0.28921693563461304,0.6051641702651978,0.33551356196403503,0.2015993744134903,0.1995576173067093,0.6644864082336426
182,0.5086520910263062,0.37133997678756714,0.37232065200805664,0.49134793877601624,0.34833717346191406,0.2109280377626419,0.2095717489719391,0.6516628265380859
183,0.4728001058101654,0.34990519285202026,0.3501562476158142,0.527199923992157,0.34974783658981323,0.21196308732032776,0.2107221633195877,0.6502521634101868
184,0.5500470399856567,0.39579135179519653,0.39638277888298035,0.4499529004096985,0.3386605679988861,0.20387540757656097,0.20230013132095337,0.6613394021987915
185,0.4904979169368744,0.3396488130092621,0.34006860852241516,0.5095020532608032,0.34368106722831726,0.2075243592262268,0.206659734249115,0.6563189029693604
186,0.5478252172470093,0.40573349595069885,0.4059901833534241,0.4521748125553131,0.35578060150146484,0.21640978753566742,0.21680986881256104,0.6442193984985352
187,0.49604806303977966,0.34959539771080017,0.3502585291862488,0.503951907157898,0.35125264525413513,0.213069349527359,0.2124740183353424,0.6487473249435425
188,0.5323670506477356,0.3780757784843445,0.3787718117237091,0.467632919549942,0.36433255672454834,0.22276930510997772,0.22247610986232758,0.6356674432754517
189,0.5160242319107056,0.3721277415752411,0.37306660413742065,0.48397573828697205,0.3576309084892273,0.21778017282485962,0.21787399053573608,0.6423690915107727
190,0.5104767680168152,0.36321645975112915,0.36428388953208923,0.4895232319831848,0.362156480550766,0.2211448699235916,0.22011661529541016,0.6378434896469116
191,0.5015672445297241,0.3444213271141052,0.3458184599876404,0.4984327256679535,0.3765065670013428,0.23193790018558502,0.23090241849422455,0.6234934329986572
192,0.4305592477321625,0.29192060232162476,0.2926860451698303,0.5694407224655151,0.37583932280540466,0.2314317673444748,0.23060433566570282,0.624160647392273
193,0.4201737940311432,0.30053597688674927,0.3007238209247589,0.5798261761665344,0.35992950201034546,0.2194867730140686,0.21816544234752655,0.6400704979896545
194,0.4331616461277008,0.31032100319862366,0.3113342225551605,0.5668383836746216,0.3519948720932007,0.21361562609672546,0.21315224468708038,0.6480051279067993
195,0.5300843119621277,0.3851467967033386,0.3851334750652313,0.4699156880378723,0.361978143453598,0.22101189196109772,0.22072696685791016,0.6380218267440796
196,0.3885115385055542,0.2792690396308899,0.2797044515609741,0.6114884614944458,0.35184672474861145,0.21350648999214172,0.21273507177829742,0.6481533050537109
197,0.5434439778327942,0.39769411087036133,0.39779388904571533,0.4565560221672058,0.34757277369499207,0.2103680968284607,0.21015749871730804,0.6524271965026855
198,0.5107887983322144,0.3695629835128784,0.3707352578639984,0.4892112612724304,0.3636271357536316,0.22224220633506775,0.2212524265050888,0.6363728642463684
199,0.45131874084472656,0.3338182270526886,0.3343921899795532,0.548681378364563,0.3611903786659241,0.22042492032051086,0.21886244416236877,0.6388096213340759
200,0.5193919539451599,0.3718462884426117,0.3719109892845154,0.4806080460548401,0.363140732049942,0.22187910974025726,0.2210102081298828,0.6368592977523804
201,0.587520956993103,0.43850088119506836,0.43928083777427673,0.41247907280921936,0.38925960659980774,0.24169126152992249,0.24035197496414185,0.6107404232025146
202,0.39963236451148987,0.2840701937675476,0.2843845784664154,0.6003676652908325,0.38699430227279663,0.23994742333889008,0.23956894874572754,0.6130056977272034
203,0.5619581341743469,0.4077189564704895,0.40852513909339905,0.4380418658256531,0.3997274339199066,0.24981294572353363,0.24872325360774994,0.600272536277771
204,0.40998023748397827,0.29089051485061646,0.29139626026153564,0.5900197625160217,0.3680223524570465,0.2255336493253708,0.2253035306930542,0.6319776773452759
205,0.39106640219688416,0.2808389961719513,0.2815069854259491,0.6089336276054382,0.3584708869457245,0.21840299665927887,0.2177952080965042,0.6415290832519531
206,0.46142497658729553,0.32897889614105225,0.32879114151000977,0.5385750532150269,0.35389018058776855,0.21501274406909943,0.21458576619625092,0.6461098194122314
207,0.38364511728286743,0.26076510548591614,0.2612091898918152,0.6163548231124878,0.34389251470565796,0.20767821371555328,0.20680664479732513,0.656107485294342
208,0.5421935319900513,0.40336474776268005,0.4042559266090393,0.45780643820762634,0.348469614982605,0.21102502942085266,0.21066007018089294,0.651530385017395
209,0.4673536717891693,0.33812761306762695,0.33858662843704224,0.5326463580131531,0.36036014556884766,0.2198067456483841,0.21900062263011932,0.6396398544311523
210,0.5350465178489685,0.3816041946411133,0.38239842653274536,0.4649534821510315,0.37184467911720276,0.22841040790081024,0.2271140068769455,0.6281553506851196
211,0.45070967078208923,0.31715860962867737,0.31777462363243103,0.5492903590202332,0.3678869605064392,0.22543177008628845,0.22446604073047638,0.6321130394935608
212,0.47865423560142517,0.336220920085907,0.33621180057525635,0.5213457345962524,0.37165626883506775,0.2282683402299881,0.22807258367538452,0.6283437013626099
213,0.4142928123474121,0.29949241876602173,0.2998645305633545,0.5857071876525879,0.38304856419563293,0.2369215190410614,0.235161691904068,0.6169514656066895
214,0.4702202379703522,0.33874815702438354,0.33906620740890503,0.5297797322273254,0.37779128551483154,0.23291315138339996,0.23085862398147583,0.6222087144851685
215,0.5328038930892944,0.38068345189094543,0.3813920021057129,0.46719613671302795,0.3692840039730072,0.22648167610168457,0.22665932774543762,0.6307159662246704
216,0.4594901502132416,0.32107216119766235,0.32182687520980835,0.5405098795890808,0.3667757213115692,0.224598228931427,0.2241450697183609,0.6332242488861084
217,0.5178288221359253,0.3775709271430969,0.3784143626689911,0.4821711480617523,0.3602861166000366,0.21975190937519073,0.21874135732650757,0.6397138833999634
218,0.5034828782081604,0.36543023586273193,0.3655906915664673,0.4965171217918396,0.3582271933555603,0.21822239458560944,0.21851184964179993,0.6417728066444397
219,0.5001032948493958,0.3534797132015228,0.3546691834926605,0.49989670515060425,0.3613019287586212,0.22050800919532776,0.219615176320076,0.6386981010437012
220,0.5215914845466614,0.3745066225528717,0.3748947083950043,0.4784085154533386,0.3722926676273346,0.22874876856803894,0.22663065791130066,0.6277073621749878
221,0.572919487953186,0.4249837398529053,0.4257937967777252,0.4270804822444916,0.3804209530353546,0.23491525650024414,0.233793243765831,0.6195790767669678
222,0.4186978340148926,0.2854275107383728,0.286485493183136,0.5813021659851074,0.38095927238464355,0.23532582819461823,0.2342429757118225,0.6190407276153564
223,0.41576576232910156,0.2899060845375061,0.2905057668685913,0.5842341780662537,0.39208969473838806,0.24387651681900024,0.24332712590694427,0.6079102754592896
224,0.5544115900993347,0.4164964556694031,0.4165682792663574,0.4455884099006653,0.39260411262512207,0.2442745715379715,0.24361276626586914,0.6073958873748779
225,0.3942236602306366,0.2690439224243164,0.2689189910888672,0.6057763695716858,0.4011440575122833,0.2509200870990753,0.24994848668575287,0.5988559722900391
226,0.5021015405654907,0.3671645224094391,0.3682247996330261,0.49789851903915405,0.3736708164215088,0.22978989779949188,0.2287965714931488,0.6263291835784912
227,0.4888680577278137,0.34981653094291687,0.35054245591163635,0.511132001876831,0.3631090223789215,0.22185532748699188,0.22098414599895477,0.6368910074234009
228,0.4662937521934509,0.3336566984653473,0.3340522050857544,0.5337062478065491,0.37188947200775146,0.2284443974494934,0.22746099531650543,0.6281105279922485
229,0.5108808875083923,0.37199172377586365,0.37259382009506226,0.48911914229393005,0.3694840669631958,0.2266322821378708,0.22541634738445282,0.6305159330368042
230,0.5101491212844849,0.3703511655330658,0.37009939551353455,0.48985084891319275,0.37655001878738403,0.23197083175182343,0.23119468986988068,0.623449981212616
231,0.5606938600540161,0.400998055934906,0.4018098711967468,0.4393061101436615,0.36372682452201843,0.2223166972398758,0.22176776826381683,0.6362731456756592
232,0.5014179944992065,0.3583011031150818,0.3584209978580475,0.49858197569847107,0.36167290806770325,0.22078442573547363,0.21997778117656708,0.6383271217346191
233,0.5500537753105164,0.4091077446937561,0.40967124700546265,0.44994625449180603,0.36259007453918457,0.2214682400226593,0.22016946971416473,0.6374099254608154
234,0.4511633813381195,0.30382972955703735,0.30432382225990295,0.5488365888595581,0.3713822662830353,0.2280620038509369,0.22654080390930176,0.6286177635192871
235,0.4346528947353363,0.2925066351890564,0.29268375039100647,0.5653470754623413,0.3658504784107208,0.2239050567150116,0.22240698337554932,0.6341495513916016
236,0.47058019042015076,0.33450010418891907,0.33530572056770325,0.5294197797775269,0.37079277634620667,0.22761757671833038,0.22675704956054688,0.6292072534561157
237,0.47947627305984497,0.34361499547958374,0.34357500076293945,0.5205238461494446,0.3797018826007843,0.23436711728572845,0.2339661717414856,0.6202981472015381
238,0.36538243293762207,0.23931929469108582,0.23993079364299774,0.6346176266670227,0.3534594476222992,0.2146950215101242,0.21362850069999695,0.6465405225753784
239,0.49320197105407715,0.358704149723053,0.35934022068977356,0.5067979693412781,0.36842086911201477,0.2258329540491104,0.22504311800003052,0.6315791606903076
240,0.5457879304885864,0.40055960416793823,0.40130314230918884,0.4542120099067688,0.3610367476940155,0.22031055390834808,0.21877595782279968,0.6389632225036621
241,0.47189196944236755,0.3310414254665375,0.331613153219223,0.5281080007553101,0.37767836451530457,0.2328275740146637,0.23257899284362793,0.622321605682373
242,0.5014013051986694,0.3659592270851135,0.36668434739112854,0.49859872460365295,0.3774564564228058,0.23265902698040009,0.23153458535671234,0.6225435733795166
243,0.45063868165016174,0.31485795974731445,0.3152409791946411,0.5493613481521606,0.3713081181049347,0.22800594568252563,0.2267770916223526,0.6286919116973877
244,0.4900851249694824,0.35379981994628906,0.3541570007801056,0.5099149346351624,0.3773384988307953,0.23256930708885193,0.2322092205286026,0.6226614713668823
245,0.4933188557624817,0.35290321707725525,0.35369449853897095,0.5066811442375183,0.35687223076820374,0.21721778810024261,0.21540586650371552,0.6431277990341187
246,0.5306414365768433,0.39352959394454956,0.3948116898536682,0.46935850381851196,0.36503857374191284,0.22329717874526978,0.22209198772907257,0.6349614262580872
247,0.4580146372318268,0.3293449282646179,0.3294949233531952,0.5419853925704956,0.35308992862701416,0.21442250907421112,0.21389560401439667,0.6469100713729858
248,0.4629133343696594,0.3274020850658417,0.3277769982814789,0.5370866060256958,0.3382616937160492,0.20358650386333466,0.20228849351406097,0.6617382764816284
249,0.4976564049720764,0.35747283697128296,0.35767287015914917,0.5023435950279236,0.339121550321579,0.2042095810174942,0.20269052684307098,0.6608784198760986
250,0.4256060719490051,0.28725534677505493,0.28827160596847534,0.5743938684463501,0.31955835223197937,0.19019143283367157,0.18827460706233978,0.6804416179656982
251,0.5771880745887756,0.4350910186767578,0.4358960688114166,0.42281192541122437,0.32196566462516785,0.19189882278442383,0.1901707947254181,0.6780343055725098
252,0.5708431601524353,0.41724127531051636,0.4174635410308838,0.4291568398475647,0.32347655296325684,0.19297294318675995,0.19158585369586945,0.6765234470367432
253,0.43310117721557617,0.3025190234184265,0.3032066226005554,0.5668988227844238,0.35269880294799805,0.21413424611091614,0.21343407034873962,0.647301197052002
254,0.4832006096839905,0.34586986899375916,0.34618639945983887,0.5167994499206543,0.3414034843444824,0.20586632192134857,0.2052653580904007,0.6585965156555176
255,0.5367525815963745,0.3982730805873871,0.3989296555519104,0.4632473886013031,0.3537231385707855,0.21488964557647705,0.21389447152614594,0.6462768316268921
